"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 76,6 Prozent verworfen. Hüntwangen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hüntwangen (ZH)","À Hüntwangen, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 76,6 pour cent des voix. Hüntwangen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Hüntwangen (ZH)","A Hüntwangen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 76,6 per cento di voti a sfavore. Hüntwangen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Kloten ZH","In Kloten hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 75,4 Prozent verworfen. Kloten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Kloten (ZH)","À Kloten, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 75,4 pour cent des voix. Kloten a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Kloten (ZH)","A Kloten gli abitanti si sono opposti al potenziamento delle strade nazionali con il 75,4 per cento di voti a sfavore. Kloten ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Lufingen ZH","Nein zur Umweltverantwortungsinitiative in Lufingen: Die Gemeinde hat die Vorlage mit 80,2 Prozent abgelehnt. Lufingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Lufingen (ZH)","À Lufingen, les habitants disent non à 80,2 pour cent à l'initiative sur la responsabilité environnementale. Lufingen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,2 per cento di voti contrari. Lufingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 84,1 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Nürensdorf (ZH)","À Nürensdorf, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 84,1 pour cent des voix. Nürensdorf a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti al potenziamento delle strade nazionali con il 84,1 per cento di voti a sfavore. Nürensdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberembrach ZH","Oberembrach hat die Umweltverantwortungsinitiative mit 85,7 Prozent abgelehnt. Oberembrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberembrach (ZH)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Oberembrach avec 85,7 pour cent de non. Oberembrach a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Oberembrach (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Oberembrach, dove ha riscosso il 85,7 per cento di ""no"". Oberembrach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Opfikon ZH","Keine Mehrheit für die Umweltverantwortungsinitiative in Opfikon: Mit 1'776 Nein-Stimmen zu 608 Ja-Stimmen oder 74,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Opfikon (ZH)","C'est non à 74,5 pour cent à l'initiative sur la responsabilité environnementale à Opfikon. Opfikon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Opfikon (ZH)","Il 74,5 per cento degli elettori di Opfikon ha respinto l'iniziativa per la resposanbilità ambientale. Opfikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rafz ZH","Nein zur Umweltverantwortungsinitiative in Rafz: Mit 986 Nein- zu 348 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 73,9 Prozent. Rafz hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rafz (ZH)","L'initiative sur la responsabilité environnementale échoue à Rafz avec 73,9 pour cent des suffrages. Rafz a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Rafz (ZH)","Gli elettori di Rafz si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,9 per cento di voti contrari. Rafz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,1 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rorbas (ZH)","À Rorbas, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 73,1 pour cent des voix. Rorbas a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Rorbas (ZH)","A Rorbas gli abitanti si sono opposti al potenziamento delle strade nazionali con il 73,1 per cento di voti a sfavore. Rorbas ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wallisellen ZH","In Wallisellen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 74,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Wallisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wallisellen (ZH)","Les habitants de Wallisellen rejettent l'initiative sur la responsabilité environnementale à 74,5 pour cent. Wallisellen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Wallisellen (ZH)","I cittadini di Wallisellen hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,5 per cento di voti contrari. Wallisellen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wasterkingen ZH","Nein zur Umweltverantwortungsinitiative in Wasterkingen: Die Gemeinde hat die Vorlage mit 80,4 Prozent abgelehnt. Wasterkingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wasterkingen (ZH)","À Wasterkingen, les habitants disent non à 80,4 pour cent à l'initiative sur la responsabilité environnementale. Wasterkingen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,4 per cento di voti contrari. Wasterkingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wil ZH","Nein zur Umweltverantwortungsinitiative in Wil ZH: Die Gemeinde hat die Vorlage mit 77,9 Prozent abgelehnt. Wil ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wil (ZH)","À Wil (ZH), les habitants disent non à 77,9 pour cent à l'initiative sur la responsabilité environnementale. Wil (ZH) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,9 per cento di voti contrari. Wil ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Winkel ZH","Keine Mehrheit für die Umweltverantwortungsinitiative in Winkel: Mit 1'263 Nein-Stimmen zu 196 Ja-Stimmen oder 86,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Winkel hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Winkel (ZH)","C'est non à 86,6 pour cent à l'initiative sur la responsabilité environnementale à Winkel. Winkel a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Winkel (ZH)","Il 86,6 per cento degli elettori di Winkel ha respinto l'iniziativa per la resposanbilità ambientale. Winkel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 79,1 Prozent verworfen. Bachs hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Bachs (ZH)","À Bachs, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 79,1 pour cent des voix. Bachs a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Bachs (ZH)","A Bachs gli abitanti si sono opposti al potenziamento delle strade nazionali con il 79,1 per cento di voti a sfavore. Bachs ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Boppelsen ZH","In Boppelsen hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 79,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Boppelsen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Boppelsen (ZH)","Les habitants de Boppelsen rejettent l'initiative sur la responsabilité environnementale à 79,8 pour cent. Boppelsen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Boppelsen (ZH)","I cittadini di Boppelsen hanno respinto l'iniziativa per la resposanbilità ambientale con il 79,8 per cento di voti contrari. Boppelsen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Buchs ZH","In Buchs ZH hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 82,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Buchs ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Buchs (ZH)","Les habitants de Buchs (ZH) rejettent l'initiative sur la responsabilité environnementale à 82,3 pour cent. Buchs (ZH) a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Buchs (ZH)","I cittadini di Buchs ZH hanno respinto l'iniziativa per la resposanbilità ambientale con il 82,3 per cento di voti contrari. Buchs ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dällikon ZH","Dällikon hat die Umweltverantwortungsinitiative mit 81,4 Prozent abgelehnt. Dällikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dällikon (ZH)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Dällikon avec 81,4 pour cent de non. Dällikon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Dällikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Dällikon, dove ha riscosso il 81,4 per cento di ""no"". Dällikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dänikon ZH","In Dänikon hat die Umweltverantwortungsinitiative keine Mehrheit gefunden. Auf 75,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Dänikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dänikon (ZH)","Les habitants de Dänikon rejettent l'initiative sur la responsabilité environnementale à 75,9 pour cent. Dänikon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Dänikon (ZH)","I cittadini di Dänikon hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,9 per cento di voti contrari. Dänikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dielsdorf ZH","Nein zur Umweltverantwortungsinitiative in Dielsdorf: Die Gemeinde hat die Vorlage mit 77,5 Prozent abgelehnt. Dielsdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dielsdorf (ZH)","À Dielsdorf, les habitants disent non à 77,5 pour cent à l'initiative sur la responsabilité environnementale. Dielsdorf a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Dielsdorf (ZH)","Nel comune di Dielsdorf, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,5 per cento di voti contrari. Dielsdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Hüttikon ZH","Hüttikon hat die Umweltverantwortungsinitiative mit 81,9 Prozent abgelehnt. Hüttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Hüttikon (ZH)","L'initiative sur la responsabilité environnementale ne passe pas la rampe à Hüttikon avec 81,9 pour cent de non. Hüttikon a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Hüttikon (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Hüttikon, dove ha riscosso il 81,9 per cento di ""no"". Hüttikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Neerach ZH","Nein zur Umweltverantwortungsinitiative in Neerach: Mit 890 Nein- zu 179 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 83,3 Prozent. Neerach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Neerach (ZH)","L'initiative sur la responsabilité environnementale échoue à Neerach avec 83,3 pour cent des suffrages. Neerach a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Neerach (ZH)","Gli elettori di Neerach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 83,3 per cento di voti contrari. Neerach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Niederglatt ZH","Keine Mehrheit für die Umweltverantwortungsinitiative in Niederglatt: Mit 868 Nein-Stimmen zu 176 Ja-Stimmen oder 83,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederglatt (ZH)","C'est non à 83,1 pour cent à l'initiative sur la responsabilité environnementale à Niederglatt. Niederglatt a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Niederglatt (ZH)","Il 83,1 per cento degli elettori di Niederglatt ha respinto l'iniziativa per la resposanbilità ambientale. Niederglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung die Umweltverantwortungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 79,1 Prozent verworfen. Niederhasli hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederhasli (ZH)","À Niederhasli, les habitants sont défavorables à l'initiative sur la responsabilité environnementale avec 79,1 pour cent des voix. Niederhasli a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Niederhasli (ZH)","A Niederhasli gli abitanti si sono opposti al potenziamento delle strade nazionali con il 79,1 per cento di voti a sfavore. Niederhasli ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Niederweningen ZH","Keine Mehrheit für die Umweltverantwortungsinitiative in Niederweningen: Mit 679 Nein-Stimmen zu 219 Ja-Stimmen oder 75,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederweningen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederweningen (ZH)","C'est non à 75,6 pour cent à l'initiative sur la responsabilité environnementale à Niederweningen. Niederweningen a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Niederweningen (ZH)","Il 75,6 per cento degli elettori di Niederweningen ha respinto l'iniziativa per la resposanbilità ambientale. Niederweningen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberglatt ZH","80 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zur Umweltverantwortungsinitiative. Oberglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à l'initiative sur la responsabilité environnementale avec 80 pour cent de non. Oberglatt a rejeté le texte des Jeunes Vert-e-s, tout comme son canton.","Oberglatt (ZH)","Gli abitanti di Oberglatt hanno respinto l'iniziativa per la resposanbilità ambientale con il 80 per cento di ""no"". Oberglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
